0,bg_large_001,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_001,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_1,,,
1,bg_large_002,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_002,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_1,,,
2,bg_large_003,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_003,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_1,,,
3,bg_large_004,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_004,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_1,,,
4,bg_large_005,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_005,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_2,,,
5,bg_large_006,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_006,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_2,,,
6,bg_large_007,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_007,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_2,,,
7,bg_large_008,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_008,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_2,,,
8,bg_large_009,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_009,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_3,,,
9,bg_large_010,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_010,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_3,,,
10,bg_large_011,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_011,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_3,,,
11,bg_large_012,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_012,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_3,,,
12,bg_large_013,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_013,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_4,,,
13,bg_large_014,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_014,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_4,,,
14,bg_large_015,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_015,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_4,,,
15,bg_large_016,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_016,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_4,,,
16,bg_large_017,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_017,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_5,,,
17,bg_large_018,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_018,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_5,,,
18,bg_large_019,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_019,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_5,,,
19,bg_large_020,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_020,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_5,,,
20,bg_large_021,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_021,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_6,,,
21,bg_large_022,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_022,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_6,,,
22,bg_large_023,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_023,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_6,,,
23,bg_large_024,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_024,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_6,,,
24,bg_large_025,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_025,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_7,,,
25,bg_large_026,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_026,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_7,,,
26,bg_large_027,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_027,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_7,,,
27,bg_large_028,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_028,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_7,,,
28,bg_large_029,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_029,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_8,,,
29,bg_large_030,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_030,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_8,,,
30,bg_large_031,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_031,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_8,,,
31,bg_large_032,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_032,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_8,,,
32,bg_large_033,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_033,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_9,,,
33,bg_large_034,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_034,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_9,,,
34,bg_large_035,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_035,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_9,,,
35,bg_large_036,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_036,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_9,,,
36,bg_large_037,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_037,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_10,,,
37,bg_large_038,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_038,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_10,,,
38,bg_large_039,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_039,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_10,,,
39,bg_large_040,LUA_MENU/BACKGROUNDS_STANDARD,card_bg_040,Standard Backgrounds,LUA_MENU/BACKGROUNDS_STANDARD_CAPS,0,0,LUA_MENU/UNLOCK_PURCHASE_MEMBER_10,,,
40,bg_large_041,LUA_MENU/BACKGROUNDS_ELITE,card_bg_041,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,LUA_MENU/UNLOCK_MW3_DATA,,,
41,bg_large_042,LUA_MENU/BACKGROUNDS_ELITE,card_bg_042,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,LUA_MENU/UNLOCK_BO2_DATA,,,
42,bg_large_043,LUA_MENU/BACKGROUNDS_ELITE,card_bg_043,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,LUA_MENU/UNLOCK_MW3_PRESTIGE,,,
43,bg_large_044,LUA_MENU/BACKGROUNDS_ELITE,card_bg_044,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,LUA_MENU/UNLOCK_BO2_PRESTIGE,,,
44,bg_large_045,LUA_MENU/BACKGROUNDS_ELITE,card_bg_045,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,LUA_MENU/UNLOCK_MW3_MAX_PRESTIGE,,,
45,bg_large_046,LUA_MENU/BACKGROUNDS_ELITE,card_bg_046,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,LUA_MENU/UNLOCK_BO2_MAX_PRESTIGE,,,
46,bg_large_047,LUA_MENU/BACKGROUNDS_ELITE,card_bg_047,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,1,1,LUA_MENU/UNLOCK_FOUNDERS_SKULL,,,
47,bg_large_048,LUA_MENU/BACKGROUNDS_ELITE,card_bg_048,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,LUA_MENU/UNLOCK_HUNTER_CAMO,,,
48,bg_large_050,LUA_MENU/BACKGROUNDS_ELITE,card_bg_050,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,LUA_MENU/UNLOCK_GHOST_CLOTH,,,
49,bg_large_052,LUA_MENU/BACKGROUNDS_ELITE,card_bg_052,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,LUA_MENU/UNLOCK_SHATTERED_GLASS,,,
50,bg_large_049,LUA_MENU/BACKGROUNDS_ELITE,card_bg_049,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,LUA_MENU/UNLOCK_DRAGON_SCALES,,,
51,bg_large_051,LUA_MENU/BACKGROUNDS_ELITE,card_bg_051,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,LUA_MENU/UNLOCK_TATTOO_ART,,,
52,bg_large_053,LUA_MENU/BACKGROUNDS_PRESTIGE,card_bg_053,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
53,bg_large_054,LUA_MENU/BACKGROUNDS_PRESTIGE,card_bg_054,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
54,bg_large_055,LUA_MENU/BACKGROUNDS_PRESTIGE,card_bg_055,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
55,bg_large_056,LUA_MENU/BACKGROUNDS_PRESTIGE,card_bg_056,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
56,bg_large_057,LUA_MENU/BACKGROUNDS_PRESTIGE,card_bg_057,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
57,bg_large_058,LUA_MENU/BACKGROUNDS_PRESTIGE,card_bg_058,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
58,bg_large_059,LUA_MENU/BACKGROUNDS_PRESTIGE,card_bg_059,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
59,bg_large_060,LUA_MENU/BACKGROUNDS_PRESTIGE,card_bg_060,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
60,bg_large_061,LUA_MENU/BACKGROUNDS_PRESTIGE,card_bg_061,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
61,bg_large_062,LUA_MENU/BACKGROUNDS_PRESTIGE,card_bg_062,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
62,bg_large_078,LUA_MENU/BACKGROUNDS_ELITE,card_bg_078,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
63,bg_large_074,LUA_MENU/BACKGROUNDS_ELITE,card_bg_074,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
64,bg_large_068,LUA_MENU/BACKGROUNDS_ELITE,card_bg_068,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
65,bg_large_076,LUA_MENU/BACKGROUNDS_ELITE,card_bg_076,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
66,bg_large_071,LUA_MENU/BACKGROUNDS_ELITE,card_bg_071,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
67,bg_large_075,LUA_MENU/BACKGROUNDS_ELITE,card_bg_075,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
68,bg_large_070,LUA_MENU/BACKGROUNDS_ELITE,card_bg_070,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
69,bg_large_072,LUA_MENU/BACKGROUNDS_ELITE,card_bg_072,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
70,bg_large_077,LUA_MENU/BACKGROUNDS_ELITE,card_bg_077,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
71,bg_large_069,LUA_MENU/BACKGROUNDS_ELITE,card_bg_069,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
72,bg_large_073,LUA_MENU/BACKGROUNDS_ELITE,card_bg_073,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,,,,
73,bg_large_080,LUA_MENU/BACKGROUNDS_CLASSIFIED,card_bg_080,Classified Backgrounds,LUA_MENU/BACKGROUNDS_CLASSIFIED_CAPS,1,1,LUA_MENU/UNLOCK_MONSTER_PROMO,,,
74,bg_large_081,LUA_MENU/BACKGROUNDS_CLASSIFIED,card_bg_081,Classified Backgrounds,LUA_MENU/BACKGROUNDS_CLASSIFIED_CAPS,1,1,LUA_MENU/UNLOCK_MONSTER_PROMO,,,
75,bg_large_082,LUA_MENU/BACKGROUNDS_CLASSIFIED,card_bg_082,Classified Backgrounds,LUA_MENU/BACKGROUNDS_CLASSIFIED_CAPS,1,1,LUA_MENU/UNLOCK_COLLECTORS_EDITION,,,
76,bg_large_083,LUA_MENU/BACKGROUNDS_CLASSIFIED,card_bg_083,Classified Backgrounds,LUA_MENU/BACKGROUNDS_CLASSIFIED_CAPS,1,1,LUA_MENU/UNLOCK_SEASON_PASS,,,
77,bg_large_084,LUA_MENU/BACKGROUNDS_CLASSIFIED,card_bg_084,Classified Backgrounds,LUA_MENU/BACKGROUNDS_CLASSIFIED_CAPS,1,1,LUA_MENU/UNLOCK_DIGITAL_HARDENED,,,
78,bg_large_089,LUA_MENU/BACKGROUNDS_CLASSIFIED,card_bg_089,Classified Backgrounds,LUA_MENU/BACKGROUNDS_CLASSIFIED_CAPS,1,1,LUA_MENU/UNLOCK_CUSTOM_AVATAR,,,
79,bg_large_085,LUA_MENU/BACKGROUNDS_ELITE,card_bg_085,Elite Backgrounds,LUA_MENU/BACKGROUNDS_ELITE_CAPS,0,0,LUA_MENU_CODA_REGISTER_TITLE,,,
80,bg_large_090,LUA_MENU/BACKGROUNDS_ELITE,card_bg_090,DLC Backgrounds,LUA_MENU/BACKGROUNDS_DLC_CAPS,2,0,DLC_FESTIVE_DESC,mdlc_pack0,,
81,bg_large_091,LUA_MENU/BACKGROUNDS_ELITE,card_bg_091,DLC Backgrounds,LUA_MENU/BACKGROUNDS_DLC_CAPS,2,0,DLC_PACK_DESC,mdlc_pack8,igs_shp,
82,bg_large_092,LUA_MENU/BACKGROUNDS_ELITE,card_bg_092,DLC Backgrounds,LUA_MENU/BACKGROUNDS_DLC_CAPS,2,0,DLC_PACK_DESC,mdlc_pack9,igs_shp,
83,bg_large_093,LUA_MENU/BACKGROUNDS_ELITE,card_bg_093,DLC Backgrounds,LUA_MENU/BACKGROUNDS_DLC_CAPS,2,0,DLC_PACK_DESC,mdlc_pack11,igs_shp,
84,bg_large_094,LUA_MENU/BACKGROUNDS_ELITE,card_bg_094,DLC Backgrounds,LUA_MENU/BACKGROUNDS_DLC_CAPS,2,0,DLC_PACK_DESC,mdlc_pack10,igs_shp,
85,bg_large_095,LUA_MENU/BACKGROUNDS_ELITE,card_bg_095,DLC Backgrounds,LUA_MENU/BACKGROUNDS_DLC_CAPS,2,0,DLC_PACK_DESC,mdlc_pack7,igs_shp,
86,bg_large_098,LUA_MENU/BACKGROUNDS_ELITE,card_bg_098,DLC Backgrounds,LUA_MENU/BACKGROUNDS_DLC_CAPS,2,0,DLC_PACK_DESC,mdlc_pack19,igs_svp,
